,source_code,source_concept_id,source_vocabulary_id,source_code_description,valid_start_date,valid_end_date,invalid_reason,target_concept_id,target_vocabulary_id,target_vocabulary_code,domain_id,confidence_score,target_concept_id_match,ref_target_concept_id,ref_target_vocabulary_code
69,0211030023,0.0,SUS,KINETIC KINEMATIC AND LINEAR PARAMETERS EVALUATION,1970-01-01,2099-12-31,,4179815,SNOMED,42803009,Procedure,0.5177824199199677,False,4272341,64111008
70,0211060283,0.0,SUS,Optical Coherence Tomography,1970-01-01,2099-12-31,,4213040,SNOMED,392010000,Procedure,0.7933345288038254,False,36303405,87674-8
71,0211070386,0.0,SUS,MAPPING AND BALANCING OF ELECTRODES,1970-01-01,2099-12-31,,4097169,SNOMED,249982003,Observation,0.3408474326133728,False,37396832,716780000
72,0211070424,0.0,SUS,Evoked Otoacoustic Emissions for Hearing Screening (Otoacoustic Emissions Test/Retest),1970-01-01,2099-12-31,,4091738,SNOMED,252623004,Measurement,0.5492319166660309,False,45879711,LA10389-7
73,0211070432,0.0,SUS,Complete Audiometric Evaluation for Hearing Screening (Hearing Test/Retest),1970-01-01,2099-12-31,,4102365,SNOMED,252957005,Procedure,0.4369935989379883,False,45878021,LA10387-1
74,0211080071,0.0,SUS,PHARMACODYNAMIC TEST,1970-01-01,2099-12-31,,4102221,SNOMED,252842002,Measurement,0.602106511592865,False,706328,LP173003-7
75,0211090050,0.0,SUS,DETERMINATION OF INTRA-ABDOMINAL PRESSURE,1970-01-01,2099-12-31,,4197273,SNOMED,51497000,Observation,0.6250606179237366,False,40491510,448772000
76,0212020056,0.0,SUS,PREPARATION OF WASHED COMPONENTS,1970-01-01,2099-12-31,,4228066,SNOMED,88778001,Observation,0.5988072752952576,False,4021034,225272009
77,0213010690,0.0,SUS,DRUG SUSCEPTIBILITY TEST FOR TUBERCULOSIS,1970-01-01,2099-12-31,,4062637,SNOMED,171126009,Measurement,0.5121639966964722,False,4090826,252103004
78,0213010720,0.0,SUS,SARS-CoV-2 RNA Testing by RT-PCR,1970-01-01,2099-12-31,,3667069,SNOMED,871560001,Measurement,0.6887775659561157,False,715261,94822-4
79,0213010755,0.0,SUS,LINE PROBE ASSAY HYBRIDIZATION TEST FOR TUBERCULOSIS (LPA),1970-01-01,2099-12-31,,4151409,SNOMED,269829001,Measurement,0.4510780572891235,False,4225094,84888000
80,0214010155,0.0,SUS,Rapid Proteinuria Test,1970-01-01,2099-12-31,,4058393,SNOMED,19869000,Measurement,0.7315446734428406,False,3005897,5804-0
81,0214010163,0.0,SUS,Rapid Test for SARS-CoV-2 Detection,1970-01-01,2099-12-31,,37310257,SNOMED,1240471000000102,Measurement,0.6087426841259003,False,723477,94558-4
82,0214010171,0.0,SUS,Rapid Test for IgM Antibodies Against Mycobacterium leprae,1970-01-01,2099-12-31,,4260330,SNOMED,409788009,Measurement,0.5505383610725403,False,36310106,LA28425-9
83,0214010180,0.0,SUS,Rapid Malaria Test,1970-01-01,2099-12-31,,4157263,SNOMED,273407003,Observation,0.6762390732765198,False,40760087,56968-1
84,0214010198,0.0,SUS,RAPID LF-LAM TEST FOR TUBERCULOSIS,1970-01-01,2099-12-31,,46234931,LOINC,75410-1,Measurement,0.4592695236206054,False,4065058,171400006
85,0214010201,0.0,SUS,RAPID IMMUNOCHROMATOGRAPHIC TEST FOR DETECTION OF ANTIBODIES IN HUMAN WHOLE BLOOD SERUM OR PLASMA FOR THE DIAGNOSIS OF LVH,1970-01-01,2099-12-31,,4047419,SNOMED,20688004,Measurement,0.3691643476486206,False,3036472,888-8
86,0214010210,0.0,SUS,CRAG RAPID TEST FOR CRYPTOCOCCOSIS,1970-01-01,2099-12-31,,4302118,SNOMED,388508001,Measurement,0.4026446938514709,False,4027523,13173008
87,0301010099,0.0,SUS,CONSULTATION FOR CLINICAL EVALUATION OF SMOKERS,1970-01-01,2099-12-31,,1244554,SNOMED,1290027009,Observation,0.5019406676292419,False,4297090,386053000
88,0301010196,0.0,SUS,CLINICAL EVALUATION FOR DIAGNOSIS OF RARE DISEASES - AXIS I: 1 - CONGENITAL ANOMALIES OR LATE ONSET,1970-01-01,2099-12-31,,4254266,SNOMED,74769007,Condition,0.204449713230133,False,40757662,54531-9
89,0301010250,0.0,SUS,Primary Care Teleconsultation,1970-01-01,2099-12-31,,35621904,SNOMED,763184009,Procedure,0.6199485063552856,True,35621904,763184009
90,0301010269,0.0,SUS,Child Growth Assessment in Pediatrics,1970-01-01,2099-12-31,,4237488,SNOMED,408984009,Procedure,0.6572805345058441,False,4237491,408990008
91,0301010277,0.0,SUS,Child Development Assessment in Pediatrics,1970-01-01,2099-12-31,,4174265,SNOMED,423479002,Procedure,0.6503095030784607,False,44803208,360741000000103
92,0301010285,0.0,SUS,Evaluation of Sexual Maturation Stage,1970-01-01,2099-12-31,,40480723,SNOMED,444778007,Procedure,0.5790755748748779,False,4238767,363904003
93,0301010293,0.0,SUS,Adolescent Care in Socio-Educational Measures,1970-01-01,2099-12-31,,4250603,SNOMED,408997006,Observation,0.5504094362258911,False,4250605,408999009
94,0301010307,0.0,SUS,Specialist Medical Teleconsultation,1970-01-01,2099-12-31,,35621904,SNOMED,763184009,Procedure,0.5734478235244751,False,5083,
95,0301010315,0.0,SUS,Non-Medical Specialist Teleconsultation (Except Physician),1970-01-01,2099-12-31,,35621904,SNOMED,763184009,Procedure,0.464356780052185,True,35621904,763184009
96,0301010323,0.0,SUS,Daily Assessment of Pregnant Women at the Maternity Ward,1970-01-01,2099-12-31,,4254364,SNOMED,409007009,Procedure,0.3744385838508606,False,764406,454531000124103
97,0301010331,0.0,SUS,Daily Assessment of Puerperal Women at the Maternity Ward,1970-01-01,2099-12-31,,44808732,SNOMED,841741000000103,Procedure,0.3943020701408386,False,764406,454531000124103
98,0301010340,0.0,SUS,Daily Assessment of Puerperal Women with Newborns in Neonatal Units at the Maternity Ward,1970-01-01,2099-12-31,,46237247,LOINC,LA22521-1,Meas Value,0.3476675748825073,False,4172504,422678005
99,0301010358,0.0,SUS,Daily Assessment of Newborns or Children at the Maternity Ward,1970-01-01,2099-12-31,,4254358,SNOMED,408987002,Procedure,0.4067830443382263,False,4172504,422678005
100,0301010366,0.0,SUS,High-Risk Pregnant Women Prenatal Consultation,1970-01-01,2099-12-31,,1244465,SNOMED,1287702008,Observation,0.6199269890785217,False,4302252,386322007
101,0301010374,0.0,SUS,Follow-up Consultation for Newborns and Children Discharged from Neonatal Units,1970-01-01,2099-12-31,,4140492,SNOMED,306603009,Observation,0.4106897115707397,False,4303436,386369002
102,0301010382,0.0,SUS,Cardiovascular Risk Stratification,1970-01-01,2099-12-31,,4201940,SNOMED,315290008,Measurement,0.5229896903038025,False,4194408,395112001
103,0301020019,0.0,SUS,FOLLOW-UP OF PATIENT WITH WORK-RELATED DISEASES,1970-01-01,2099-12-31,,4194672,SNOMED,79206001,Procedure,0.3459905982017517,False,4208353,313080005
104,0301020027,0.0,SUS,FOLLOW-UP OF PATIENT WITH WORK-RELATED SEQUELAE,1970-01-01,2099-12-31,,4237058,SNOMED,91310009,Observation,0.3241093754768371,False,45880098,LA9177-2
105,0301020035,0.0,SUS,ISSUANCE OF OPINION ON CAUSAL LINK,1970-01-01,2099-12-31,,4165917,SNOMED,416083004,Relationship,0.2081172466278076,False,4156191,272132000
106,0301020043,0.0,SUS,EPIDEMIOLOGICAL INVESTIGATION OF DEATH DUE TO WORK-RELATED DISEASES INJURIES OR ACCIDENTS,1970-01-01,2099-12-31,,40771951,LOINC,69444-8,Observation,0.3562251925468445,False,1176205,91010-9
107,0301020051,0.0,SUS,INVESTIGATION OF THE RELATIONSHIP OF WORK-RELATED DISEASE OR INJURY FOR EPIDEMIOLOGICAL PURPOSES,1970-01-01,2099-12-31,,4297090,SNOMED,386053000,Procedure,0.2910557985305786,False,4208353,313080005
108,0301030111,0.0,SUS,MEDICAL REGULATION OF EMERGENCY BY SAMU 192 CENTER WITH MULTIPLE RESOURCE DEPLOYMENT,1970-01-01,2099-12-31,,40759933,LOINC,56814-7,Observation,0.1695656180381775,False,44804380,720131000000100
109,0301030154,0.0,SUS,REMOVAL IN A SIMPLE TRANSPORT AMBULANCE (TYPE A AMBULANCE),1970-01-01,2099-12-31,,44791714,SNOMED,298191000000102,Procedure,0.3370708227157593,False,38004353,
110,0301040060,0.0,SUS,COLLECTION OF EVIDENCE OF SEXUAL VIOLENCE,1970-01-01,2099-12-31,,4333894,SNOMED,432442004,Observation,0.4317246675491333,False,44803813,722771000000103
111,0301040109,0.0,SUS,Auriculotherapy Session,1970-01-01,2099-12-31,,44790232,SNOMED,231391000000100,Procedure,0.733036071062088,False,2008412,
112,0301040117,0.0,SUS,Massage Session,1970-01-01,2099-12-31,,21498681,LOINC,LA25338-7,Meas Value,0.7787322103977203,True,21498681,LA25338-7
113,0301040125,0.0,SUS,Thermal/Crenotherapy Treatment Guidance,1970-01-01,2099-12-31,,4108855,SNOMED,180333002,Procedure,0.5143522024154663,False,3003037,21946-9
114,0301040141,0.0,SUS,Insertion of Intrauterine Device (IUD),1970-01-01,2099-12-31,,4275113,SNOMED,65200003,Procedure,0.8542101234197617,True,4275113,65200003
115,0301040150,0.0,SUS,Removal of Intrauterine Device (IUD),1970-01-01,2099-12-31,,37166975,SNOMED,1263415006,Procedure,0.8027747571468353,False,37166976,1263416007
116,0301040168,0.0,SUS,Preoperative Procedures Performed in the Healthcare Network - Supplementary,1970-01-01,2099-12-31,,42527886,LOINC,85064-4,Observation,0.3555412292480469,False,40295754,133858001
117,0301040176,0.0,SUS,Insertion of Etonogestrel-Releasing Subdermal Implant,1970-01-01,2099-12-31,,4231935,SNOMED,438455008,Procedure,0.7137776017189026,True,4231935,438455008
118,0301040184,0.0,SUS,Removal of Etonogestrel-Releasing Subdermal Implant,1970-01-01,2099-12-31,,40483594,SNOMED,442490009,Procedure,0.7749740928411484,True,40483594,442490009
119,0301050023,0.0,SUS,HOME CARE BY A MULTIDISCIPLINARY TEAM.,1970-01-01,2099-12-31,,36203774,LOINC,86744-0,Observation,0.450782299041748,False,44804895,782671000000103
120,0301050031,0.0,SUS,HOME CARE BY A MULTIDISCIPLINARY TEAM IN SPECIALIZED CARE,1970-01-01,2099-12-31,,4252366,SNOMED,408458006,Observation,0.4307065010070801,True,4252366,408458006
121,0301050040,0.0,SUS,MULTIDISCIPLINARY THERAPEUTIC HOME CARE IN HIV/AIDS (ADTM),1970-01-01,2099-12-31,,4172515,SNOMED,277132007,Procedure,0.2965720891952514,False,4252366,408458006
122,0301050139,0.0,SUS,ACTIVE SEARCH,1970-01-01,2099-12-31,,9181,SNOMED,55561003,Meas Value,0.6761229634284973,False,4076083,225211008
123,0301070156,0.0,SUS,MULTIDISCIPLINARY EVALUATION IN VISUAL IMPAIRMENT,1970-01-01,2099-12-31,,4227842,SNOMED,404191001,Condition,0.527815580368042,False,44802117,492361000000106
124,0301070210,0.0,SUS,Rehabilitation of Post-COVID-19 Patients,1970-01-01,2099-12-31,,1617268,LOINC,97038-4,Observation,0.4759378433227539,False,4180248,52052004
125,0301070229,0.0,SUS,Cardiorespiratory Rehabilitation for Post-COVID-19 Patients,1970-01-01,2099-12-31,,4080328,SNOMED,24050008,Observation,0.4692224264144897,False,44806184,790841000000106
126,0301070237,0.0,SUS,Telephysical Rehabilitation/Teletherapy,1970-01-01,2099-12-31,,4141448,SNOMED,33195004,Procedure,0.6875163018703461,False,4032376,108305003
127,0301070245,0.0,SUS,Telerehabilitation for Visual Impairment,1970-01-01,2099-12-31,,4280818,SNOMED,65943000,Procedure,0.6111323237419128,True,4280818,65943000
128,0301070253,0.0,SUS,Teleaudiological Rehabilitation/Teletherapy for Hearing,1970-01-01,2099-12-31,,4285126,SNOMED,67533008,Procedure,0.5821145176887512,False,4235465,91193004
129,0301070261,0.0,SUS,Teleintellectual Rehabilitation/Teletherapy,1970-01-01,2099-12-31,,4141448,SNOMED,33195004,Procedure,0.6734349131584167,False,4180248,52052004
130,0301070270,0.0,SUS,Team Matriculation for the Health Care of People with Disabilities at Other Levels of the Health Care Network,1970-01-01,2099-12-31,,37175314,SNOMED,1366181000000109,Observation,0.2655592560768127,False,38004298,
131,0301070288,0.0,SUS,Discharge Based on Achieved Therapeutic Objectives in Specialized Care,1970-01-01,2099-12-31,,1617236,LOINC,97842-9,Observation,0.4684488773345947,False,4140327,306404005
132,0301070296,0.0,SUS,EARLY STIMULATION RELATED TO NEURODEVELOPMENT IN SPECIALIZED CARE,1970-01-01,2099-12-31,,4324142,SNOMED,71512009,Observation,0.2868788838386535,False,4194672,79206001
133,0301070300,0.0,SUS,CARE FOR FAMILY MEMBERS CAREGIVERS AND/OR COMPANIONS OF PERSONS WITH DISABILITIES IN SPECIALIZED REHABILITATION SERVICES,1970-01-01,2099-12-31,,43020436,SNOMED,151921000119105,Observation,0.511707603931427,False,44811422,893221000000106
134,0301080062,0.0,SUS,INTENSIVE FOLLOW-UP FOR PATIENT IN MENTAL HEALTH,1970-01-01,2099-12-31,,4230209,SNOMED,88848003,Procedure,0.588812530040741,False,45878542,LA4235-3
135,0301080070,0.0,SUS,INTENSIVE FOLLOW-UP FOR ALCOHOL/DRUG USER,1970-01-01,2099-12-31,,37016946,SNOMED,713107002,Measurement,0.4018714427947998,False,2618148,
136,0301080097,0.0,SUS,NON-INTENSIVE FOLLOW-UP OF ALCOHOL/DRUG USER PATIENT,1970-01-01,2099-12-31,,4135675,SNOMED,413130000,Observation,0.2804630994796753,False,2618105,
137,0301080127,0.0,SUS,SEMI-INTENSIVE FOLLOW-UP OF PATIENTS IN MENTAL HEALTH,1970-01-01,2099-12-31,,4230209,SNOMED,88848003,Procedure,0.5254037082195282,False,4237058,91310009
138,0301080135,0.0,SUS,SEMI-INTENSIVE FOLLOW-UP FOR ALCOHOL/DRUG USER,1970-01-01,2099-12-31,,37016946,SNOMED,713107002,Measurement,0.3821679353713989,False,2618105,
139,0301080186,0.0,SUS,OVERNIGHT ACCOMMODATION FOR PATIENTS OF A PSYCHOSOCIAL CARE CENTER - ALCOHOL AND DRUGS III,1970-01-01,2099-12-31,,4295070,SNOMED,385860003,Procedure,0.3115652799606323,True,4295070,385860003
140,0301080259,0.0,SUS,ACTIONS FOR ARTICULATION OF INTRA AND INTERSECTORAL NETWORKS,1970-01-01,2099-12-31,,4242120,SNOMED,59700007,Spec Anatomic Site,0.2561546564102173,False,42872685,450676000
141,0301100195,0.0,SUS,Administration of Medications Intravenously,1970-01-01,2099-12-31,,37159020,SNOMED,1285293005,Procedure,0.7726090550422668,False,4303434,386358000
142,0301100209,0.0,SUS,Administration of Medications Intramuscularly,1970-01-01,2099-12-31,,4298276,SNOMED,386356001,Procedure,0.7129981517791748,False,4088217,18629005
