,source_code,source_concept_id,source_vocabulary_id,source_code_description,valid_start_date,valid_end_date,invalid_reason,target_concept_id,target_vocabulary_id,target_vocabulary_code,domain_id,confidence_score,target_concept_id_match,ref_target_concept_id,ref_target_vocabulary_code
11,0101020120,0.0,SUS,Guidance on Dental Prosthesis Cleaning,1970-01-01,2099-12-31,,4202608.0,SNOMED,309056006,Observation,0.5492374002933502,False,4100063,27606000
12,0101040016,0.0,SUS,Application of Micronutrient Supplements,1970-01-01,2099-12-31,,46271423.0,SNOMED,709542007,Procedure,0.2104673385620117,False,21494861,81202-4
13,0101040075,0.0,SUS,Height Measurement,1970-01-01,2099-12-31,,3023540.0,LOINC,3137-7,Measurement,0.4564151167869568,False,4220338,39857003
14,0101040083,0.0,SUS,Weight Measurement,1970-01-01,2099-12-31,,4178502.0,SNOMED,363808001,Measurement,0.8516127467155457,False,4220338,39857003
15,0101040091,0.0,SUS,Dispensing Micronutrient Supplement in Powder Form - Nutrisus,1970-01-01,2099-12-31,,1594226.0,RxNorm,1869687,Drug,0.0606618523597717,False,21494861,81202-4
16,0101040105,0.0,SUS,Dispensing Folic Acid Supplement,1970-01-01,2099-12-31,,37208423.0,SNOMED,1105131000000108,Observation,0.4598567485809326,True,37208423,1105131000000108
17,0101040113,0.0,SUS,Dispensing Iron Supplement,1970-01-01,2099-12-31,,763330.0,SNOMED,438641000124100,Device,0.4037188291549682,False,763356,
18,0101040121,0.0,SUS,Assessment of Food Insecurity Risk,1970-01-01,2099-12-31,,604550.0,SNOMED,1002224003,Procedure,0.7951584458351135,False,37116643,733423003
19,0101050054,0.0,SUS,MASSAGE/AUTO-MASSAGE WORKSHOP,1970-01-01,2099-12-31,,45772252.0,SNOMED,469469008,Device,0.1703386902809143,False,44804083,724261000000107
20,0101050097,0.0,SUS,Applied Anthroposophy Session for Health,1970-01-01,2099-12-31,,44792730.0,SNOMED,351421000000101,Procedure,0.4353349804878235,False,4205797,439450007
21,0101050100,0.0,SUS,Biodance Session,1970-01-01,2099-12-31,,4320470.0,SNOMED,69711002,Procedure,0.2765851616859436,False,41917147,
22,0101050119,0.0,SUS,Bioenergetics Session,1970-01-01,2099-12-31,,45760779.0,SNOMED,466630008,Device,0.1766662001609802,False,45877295,LA16660-5
23,0101050127,0.0,SUS,Family Constellation Session,1970-01-01,2099-12-31,,4028920.0,SNOMED,108313002,Procedure,0.192228078842163,False,4121513,304725007
24,0101050135,0.0,SUS,Circle Dance Session,1970-01-01,2099-12-31,,4320470.0,SNOMED,69711002,Procedure,0.2455259561538696,False,9481,
25,0101050143,0.0,SUS,Thermal Therapy Session,1970-01-01,2099-12-31,,4128320.0,SNOMED,261570006,Procedure,0.4747315049171448,False,44790232,231391000000100
26,0102020051,0.0,SUS,ACTIVE SEARCH OF SUSPECTED WORK-RELATED DISEASES OR INJURIES,1970-01-01,2099-12-31,,4251909.0,SNOMED,410411005,Observation,0.1044543981552124,False,4208353,313080005
27,011 -Anastrozo,0.0,SUS,Anastrozole,1970-01-01,2099-12-31,,1348265.0,RxNorm,84857,Drug,0.9999984429414326,True,1348265,84857
28,0202010058,0.0,SUS,DETERMINATION OF GLYCEMIC CURVE WITH CORTISONE INDUCTION (5 MEASUREMENTS),1970-01-01,2099-12-31,,4008119.0,SNOMED,121759002,Measurement,0.268472671508789,False,4141648,266695002
29,0202010066,0.0,SUS,DETERMINATION OF GLYCEMIC CURVE WITH CORTISONE INDUCTION (4 MEASUREMENTS),1970-01-01,2099-12-31,,4090966.0,SNOMED,252189002,Measurement,0.2260933518409729,False,4043259,167727000
30,0202010791,0.0,SUS,Brain Natriuretic Peptides (BNP and NT-proBNP) Assay,1970-01-01,2099-12-31,,4189511.0,SNOMED,414799001,Measurement,0.440890908241272,False,3011960,30934-4
31,0202020550,0.0,SUS,Functional Protein C Assay,1970-01-01,2099-12-31,,4095691.0,SNOMED,26300008,Measurement,0.6843292415142059,False,3001149,6006-1
32,0202020568,0.0,SUS,Functional Protein S Assay,1970-01-01,2099-12-31,,4315019.0,SNOMED,86908003,Measurement,0.7402814030647278,False,3001182,5893-3
33,0202020576,0.0,SUS,Lupus Anticoagulant Testing,1970-01-01,2099-12-31,,4192943.0,SNOMED,314094003,Measurement,0.8697231560945511,False,3019174,6303-2
34,0202030377,0.0,SUS,SEARCH FOR ANTI-ADENOVIRUS ANTIBODIES,1970-01-01,2099-12-31,,4196849.0,SNOMED,313604004,Measurement,0.5570814311504364,False,45768990,707545002
35,0202030407,0.0,SUS,SEARCH FOR ANTI-BRUCELLA ANTIBODIES,1970-01-01,2099-12-31,,46272089.0,SNOMED,710394009,Observation,0.3862984776496887,False,46272275,710609004
36,0202030717,0.0,SUS,SEARCH FOR ANTIBODIES AND/OR ANTIGEN OF RESPIRATORY SYNCYTIAL VIRUS,1970-01-01,2099-12-31,,4025442.0,SNOMED,120709004,Observation,0.3539016246795654,False,4197481,313274005
37,0202030954,0.0,SUS,SEARCH FOR IGM ANTIBODIES AGAINST HERPES SIMPLEX VIRUS,1970-01-01,2099-12-31,,3038615.0,LOINC,53535-1,Measurement,0.7007216215133667,False,4025994,120748004
38,0202031063,0.0,SUS,BACTERIAL IMMUNO-ALLERGIC TESTS,1970-01-01,2099-12-31,,3966112.0,LOINC,102503-0,Measurement,0.2004595398902893,False,4208079,
39,0202031160,0.0,SUS,RAPID TESTS FOR SYPHILIS DIAGNOSIS,1970-01-01,2099-12-31,,3021461.0,LOINC,20507-0,Measurement,0.6731964349746704,False,4229096,40675008
40,0202031276,0.0,SUS,Adenosine Deaminase (ADA) Assay,1970-01-01,2099-12-31,,44808592.0,SNOMED,830451000000103,Measurement,0.5816605985164642,False,3037437,9404-5
41,0202031284,0.0,SUS,Anti-Beta-2 Glycoprotein I - IgG,1970-01-01,2099-12-31,,4133753.0,SNOMED,413001005,Measurement,0.6230950951576233,False,3018658,16135-6
42,0202031292,0.0,SUS,Anti-Beta-2-Glycoprotein I - IgM Assay,1970-01-01,2099-12-31,,4135562.0,SNOMED,413003008,Measurement,0.5814804434776306,False,3014300,16136-4
43,0202031306,0.0,SUS,Paroxysmal Nocturnal Hemoglobinuria Diagnosis and Reevaluation,1970-01-01,2099-12-31,,44813791.0,SNOMED,840531000000105,Measurement,0.5224193930625916,False,1175525,90735-2
44,0202031314,0.0,SUS,Anti-Acetylcholine Receptor (AChR) Antibody Assay,1970-01-01,2099-12-31,,4044814.0,SNOMED,122224000,Measurement,0.7736974954605103,False,3043403,33278-3
45,0202031322,0.0,SUS,Sirolimus Assay,1970-01-01,2099-12-31,,36032083.0,LOINC,96462-7,Measurement,0.6891101598739624,False,3021374,29247-4
46,0202031349,0.0,SUS,Molecular Biology Test for Detection of Mycobacterium leprae Markers in Skin or Nerve Biopsy Samples,1970-01-01,2099-12-31,,1259962.0,LOINC,104433-8,Measurement,0.4141412377357483,False,3001525,23247-0
47,0202031357,0.0,SUS,In-Vitro Qualitative Test for Detection of Rifampicin and/or Dapsone and/or Ofloxacin Resistance in Mycobacterium leprae in Hansen's Disease Patients with Suspected Antimicrobial Resistance,1970-01-01,2099-12-31,,43534043.0,LOINC,72870-9,Measurement,0.3462067246437073,True,43534043,72870-9
48,0202050220,0.0,SUS,SEARCH FOR PHENYLKETONE IN URINE,1970-01-01,2099-12-31,,3023858.0,LOINC,2769-8,Measurement,0.5959711968898773,False,4010486,
49,0202080250,0.0,SUS,DIRECT MYCOLOGICAL EXAM,1970-01-01,2099-12-31,,4078135.0,SNOMED,275716001,Measurement,0.2729593515396118,False,4239515,69267006
50,0202090361,0.0,SUS,Molecular Test for Detection of Mycobacterium tuberculosis Complex,1970-01-01,2099-12-31,,36304726.0,LOINC,88874-3,Measurement,0.4805192351341247,False,37020136,92827-5
51,0202100200,0.0,SUS,Complete Exome Sequencing,1970-01-01,2099-12-31,,36203728.0,LOINC,86205-2,Measurement,0.4425053000450134,True,36203728,86205-2
52,0202100219,0.0,SUS,Philadelphia Chromosome-Positive Leukemia Diagnosis by Molecular Technique,1970-01-01,2099-12-31,,42869858.0,LOINC,72103-5,Measurement,0.2554578781127929,False,46235651,75892-0
53,0202100227,0.0,SUS,Diagnostic Reassessment of Philadelphia Chromosome-Positive Leukemia by Molecular Technique,1970-01-01,2099-12-31,,40485072.0,SNOMED,444157002,Measurement,0.1829596757888794,False,3049056,46434-7
54,0202100235,0.0,SUS,Prothrombin Gene Mutation Testing,1970-01-01,2099-12-31,,40485488.0,SNOMED,444225007,Measurement,0.3686388731002807,False,3025008,24475-6
55,0202110150,0.0,SUS,Anti-Toxoplasma gondii IgM Testing in Dried Blood Samples (Part of Newborn Screening),1970-01-01,2099-12-31,,3050965.0,LOINC,54088-0,Measurement,0.5655109882354736,True,3050965,54088-0
56,0204010217,0.0,SUS,Interproximal X-Ray (Bite Wing),1970-01-01,2099-12-31,,1072985.0,SNOMED,1290849002,Procedure,0.614897221326828,False,3052292,46386-9
57,0204010225,0.0,SUS,Periapical X-Ray,1970-01-01,2099-12-31,,4346193.0,SNOMED,241047004,Procedure,0.6823176741600037,False,40765180,62443-7
58,0205020208,0.0,SUS,Unilateral Breast Ultrasound for Evaluation of Possible Implant Complications,1970-01-01,2099-12-31,,42535066.0,SNOMED,1571000087109,Procedure,0.3395746350288391,False,3011756,24601-7
59,0205020216,0.0,SUS,Bilateral Breast Ultrasound for Evaluation of Possible Implant Complications,1970-01-01,2099-12-31,,42535066.0,SNOMED,1571000087109,Procedure,0.4543313980102539,False,3007444,26214-7
60,0205020224,0.0,SUS,ULTRASONIC HEPATIC ELASTOGRAPHY,1970-01-01,2099-12-31,,40479203.0,SNOMED,441491005,Procedure,0.5750932097434998,False,40491501,448764002
61,0207020043,0.0,SUS,Unilateral Breast Magnetic Resonance Imaging for Evaluation of Possible Implant Complications - Restricted to Cases of Unilateral Implantation,1970-01-01,2099-12-31,,3049994.0,LOINC,46299-4,Procedure,0.4195497035980224,False,40771712,69191-5
62,0207020051,0.0,SUS,Bilateral Breast Magnetic Resonance Imaging for Evaluation of Possible Implant Complications,1970-01-01,2099-12-31,,40771686.0,LOINC,69165-9,Procedure,0.5128848552703857,True,40771686,69165-9
63,0208070010,0.0,SUS,LUNG SCINTIGRAPHY WITH GALLIUM-67,1970-01-01,2099-12-31,,37017303.0,SNOMED,713553001,Procedure,0.5170684158802032,False,4160914,373205008
64,0208070028,0.0,SUS,LUNG SCINTIGRAPHY FOR ASPIRATION STUDY,1970-01-01,2099-12-31,,4160712.0,SNOMED,431430006,Procedure,0.4331496953964233,False,4160914,373205008
65,0211020079,0.0,SUS,Pulse Oximetry (Heart Test for Newborns),1970-01-01,2099-12-31,,3001376.0,LOINC,8889-8,Measurement,0.3683693408966064,False,43533828,73805-4
66,0211020087,0.0,SUS,Electrocardiogram Performed in Mobile Emergency Services,1970-01-01,2099-12-31,,4065278.0,SNOMED,164850009,Procedure,0.468447208404541,False,36308175,LA24331-3
67,0211020095,0.0,SUS,Synchronous Electrocardiogram Teleinterpretation,1970-01-01,2099-12-31,,44805237.0,SNOMED,784781000000102,Observation,0.3879750967025757,False,3013512,11524-6
68,0211030015,0.0,SUS,KINEMATIC EVALUATION AND LINEAR PARAMETERS,1970-01-01,2099-12-31,,4179815.0,SNOMED,42803009,Procedure,0.3946377635002136,False,4033552,14736009
69,0211030023,0.0,SUS,KINETIC KINEMATIC AND LINEAR PARAMETERS EVALUATION,1970-01-01,2099-12-31,,4179815.0,SNOMED,42803009,Procedure,0.3962713479995727,False,4272341,64111008
70,0211060283,0.0,SUS,Optical Coherence Tomography,1970-01-01,2099-12-31,,4213040.0,SNOMED,392010000,Procedure,0.9157989993691444,False,36303405,87674-8
71,0211070386,0.0,SUS,MAPPING AND BALANCING OF ELECTRODES,1970-01-01,2099-12-31,,37396832.0,SNOMED,716780000,Device,0.1180416941642761,True,37396832,716780000
72,0211070424,0.0,SUS,Evoked Otoacoustic Emissions for Hearing Screening (Otoacoustic Emissions Test/Retest),1970-01-01,2099-12-31,,4091145.0,SNOMED,252624005,Measurement,0.4143713712692261,False,45879711,LA10389-7
73,0211070432,0.0,SUS,Complete Audiometric Evaluation for Hearing Screening (Hearing Test/Retest),1970-01-01,2099-12-31,,4236482.0,SNOMED,91005004,Procedure,0.4232105612754822,False,45878021,LA10387-1
74,0211080071,0.0,SUS,PHARMACODYNAMIC TEST,1970-01-01,2099-12-31,,3046969.0,LOINC,43681-6,Measurement,0.1484639644622802,False,706328,LP173003-7
75,0211090050,0.0,SUS,DETERMINATION OF INTRA-ABDOMINAL PRESSURE,1970-01-01,2099-12-31,,4197273.0,SNOMED,51497000,Observation,0.3947857022285461,False,40491510,448772000
76,0212020056,0.0,SUS,PREPARATION OF WASHED COMPONENTS,1970-01-01,2099-12-31,,4228066.0,SNOMED,88778001,Observation,0.3229999542236328,False,4021034,225272009
77,0213010690,0.0,SUS,DRUG SUSCEPTIBILITY TEST FOR TUBERCULOSIS,1970-01-01,2099-12-31,,4015325.0,SNOMED,104231006,Measurement,0.3960413932800293,False,4090826,252103004
78,0213010720,0.0,SUS,SARS-CoV-2 RNA Testing by RT-PCR,1970-01-01,2099-12-31,,3667069.0,SNOMED,871560001,Measurement,0.752744197845459,False,715261,94822-4
79,0213010755,0.0,SUS,LINE PROBE ASSAY HYBRIDIZATION TEST FOR TUBERCULOSIS (LPA),1970-01-01,2099-12-31,,3036070.0,LOINC,17296-5,Measurement,0.2198542356491089,False,4225094,84888000
80,0214010155,0.0,SUS,Rapid Proteinuria Test,1970-01-01,2099-12-31,,4220762.0,SNOMED,417187008,Measurement,0.4296193122863769,False,3005897,5804-0
81,0214010163,0.0,SUS,Rapid Test for SARS-CoV-2 Detection,1970-01-01,2099-12-31,,723477.0,LOINC,94558-4,Measurement,0.4210626482963562,True,723477,94558-4
82,0214010171,0.0,SUS,Rapid Test for IgM Antibodies Against Mycobacterium leprae,1970-01-01,2099-12-31,,1259466.0,LOINC,104432-0,Measurement,0.3063915967941284,False,36310106,LA28425-9
83,0214010180,0.0,SUS,Rapid Malaria Test,1970-01-01,2099-12-31,,37397943.0,SNOMED,993801000000108,Measurement,0.4221213459968567,False,40760087,56968-1
84,0214010198,0.0,SUS,RAPID LF-LAM TEST FOR TUBERCULOSIS,1970-01-01,2099-12-31,,44809755.0,SNOMED,884131000000103,Measurement,0.2264364957809448,False,4065058,171400006
85,0214010201,0.0,SUS,RAPID IMMUNOCHROMATOGRAPHIC TEST FOR DETECTION OF ANTIBODIES IN HUMAN WHOLE BLOOD SERUM OR PLASMA FOR THE DIAGNOSIS OF LVH,1970-01-01,2099-12-31,,3032965.0,LOINC,49580-4,Measurement,0.2459595799446106,False,3036472,888-8
86,0214010210,0.0,SUS,CRAG RAPID TEST FOR CRYPTOCOCCOSIS,1970-01-01,2099-12-31,,42869378.0,LOINC,70910-5,Measurement,0.2906069755554199,False,4027523,13173008
87,0301010099,0.0,SUS,CONSULTATION FOR CLINICAL EVALUATION OF SMOKERS,1970-01-01,2099-12-31,,1244554.0,SNOMED,1290027009,Observation,0.4168193936347961,False,4297090,386053000
88,0301010196,0.0,SUS,CLINICAL EVALUATION FOR DIAGNOSIS OF RARE DISEASES - AXIS I: 1 - CONGENITAL ANOMALIES OR LATE ONSET,1970-01-01,2099-12-31,,36685402.0,SNOMED,1097291000000101,Observation,0.1386435627937317,False,40757662,54531-9
89,0301010250,0.0,SUS,Primary Care Teleconsultation,1970-01-01,2099-12-31,,40489429.0,SNOMED,448337001,Observation,0.5057930946350098,False,35621904,763184009
90,0301010269,0.0,SUS,Child Growth Assessment in Pediatrics,1970-01-01,2099-12-31,,4237488.0,SNOMED,408984009,Procedure,0.4240650534629822,False,4237491,408990008
91,0301010277,0.0,SUS,Child Development Assessment in Pediatrics,1970-01-01,2099-12-31,,44803208.0,SNOMED,360741000000103,Observation,0.5217434763908386,True,44803208,360741000000103
92,0301010285,0.0,SUS,Evaluation of Sexual Maturation Stage,1970-01-01,2099-12-31,,4273017.0,SNOMED,365400002,Observation,0.3731578588485718,False,4238767,363904003
93,0301010293,0.0,SUS,Adolescent Care in Socio-Educational Measures,1970-01-01,2099-12-31,,4250605.0,SNOMED,408999009,Observation,0.4293225407600403,True,4250605,408999009
94,0301010307,0.0,SUS,Specialist Medical Teleconsultation,1970-01-01,2099-12-31,,3661640.0,SNOMED,868184008,Observation,0.3632951378822326,False,5083,
95,0301010315,0.0,SUS,Non-Medical Specialist Teleconsultation (Except Physician),1970-01-01,2099-12-31,,35621904.0,SNOMED,763184009,Procedure,0.2946544885635376,True,35621904,763184009
96,0301010323,0.0,SUS,Daily Assessment of Pregnant Women at the Maternity Ward,1970-01-01,2099-12-31,,4250610.0,SNOMED,409010002,Procedure,0.2825741171836853,False,764406,454531000124103
97,0301010331,0.0,SUS,Daily Assessment of Puerperal Women at the Maternity Ward,1970-01-01,2099-12-31,,4254368.0,SNOMED,409018009,Procedure,0.3308660984039306,False,764406,454531000124103
98,0301010340,0.0,SUS,Daily Assessment of Puerperal Women with Newborns in Neonatal Units at the Maternity Ward,1970-01-01,2099-12-31,,4254368.0,SNOMED,409018009,Procedure,0.2573489546775818,False,4172504,422678005
99,0301010358,0.0,SUS,Daily Assessment of Newborns or Children at the Maternity Ward,1970-01-01,2099-12-31,,4172504.0,SNOMED,422678005,Procedure,0.3094975352287292,True,4172504,422678005
100,0301010366,0.0,SUS,High-Risk Pregnant Women Prenatal Consultation,1970-01-01,2099-12-31,,4172038.0,SNOMED,422808006,Observation,0.3356326222419739,False,4302252,386322007
101,0301010374,0.0,SUS,Follow-up Consultation for Newborns and Children Discharged from Neonatal Units,1970-01-01,2099-12-31,,4015149.0,SNOMED,169762003,Observation,0.2484296560287475,False,4303436,386369002
102,0301010382,0.0,SUS,Cardiovascular Risk Stratification,1970-01-01,2099-12-31,,601630.0,SNOMED,468361000124104,Procedure,0.363263189792633,False,4194408,395112001
103,0301020019,0.0,SUS,FOLLOW-UP OF PATIENT WITH WORK-RELATED DISEASES,1970-01-01,2099-12-31,,4084839.0,SNOMED,183654001,Observation,0.2311532497406005,False,4208353,313080005
104,0301020027,0.0,SUS,FOLLOW-UP OF PATIENT WITH WORK-RELATED SEQUELAE,1970-01-01,2099-12-31,,4084839.0,SNOMED,183654001,Observation,0.3284986615180969,False,45880098,LA9177-2
105,0301020035,0.0,SUS,ISSUANCE OF OPINION ON CAUSAL LINK,1970-01-01,2099-12-31,,44806949.0,SNOMED,794341000000105,Observation,-0.2426230907440185,False,4156191,272132000
106,0301020043,0.0,SUS,EPIDEMIOLOGICAL INVESTIGATION OF DEATH DUE TO WORK-RELATED DISEASES INJURIES OR ACCIDENTS,1970-01-01,2099-12-31,,4252891.0,SNOMED,74660000,Observation,0.2440278530120849,False,1176205,91010-9
107,0301020051,0.0,SUS,INVESTIGATION OF THE RELATIONSHIP OF WORK-RELATED DISEASE OR INJURY FOR EPIDEMIOLOGICAL PURPOSES,1970-01-01,2099-12-31,,1176205.0,LOINC,91010-9,Observation,0.1376751661300659,False,4208353,313080005
108,0301030111,0.0,SUS,MEDICAL REGULATION OF EMERGENCY BY SAMU 192 CENTER WITH MULTIPLE RESOURCE DEPLOYMENT,1970-01-01,2099-12-31,,4249865.0,SNOMED,409971007,Observation,0.2342860698699951,False,44804380,720131000000100
109,0301030154,0.0,SUS,REMOVAL IN A SIMPLE TRANSPORT AMBULANCE (TYPE A AMBULANCE),1970-01-01,2099-12-31,,37399454.0,SNOMED,715537001,Procedure,0.2155297994613647,False,38004353,
110,0301040060,0.0,SUS,COLLECTION OF EVIDENCE OF SEXUAL VIOLENCE,1970-01-01,2099-12-31,,44811344.0,SNOMED,864141000000109,Observation,0.1011034250259399,False,44803813,722771000000103
111,0301040109,0.0,SUS,Auriculotherapy Session,1970-01-01,2099-12-31,,44790232.0,SNOMED,231391000000100,Procedure,0.7319844365119934,False,2008412,
112,0301040117,0.0,SUS,Massage Session,1970-01-01,2099-12-31,,4302819.0,SNOMED,387854002,Procedure,0.5710568130016327,False,21498681,LA25338-7
113,0301040125,0.0,SUS,Thermal/Crenotherapy Treatment Guidance,1970-01-01,2099-12-31,,4128320.0,SNOMED,261570006,Procedure,0.253067135810852,False,3003037,21946-9
114,0301040141,0.0,SUS,Insertion of Intrauterine Device (IUD),1970-01-01,2099-12-31,,4275113.0,SNOMED,65200003,Procedure,0.7353954911231995,True,4275113,65200003
115,0301040150,0.0,SUS,Removal of Intrauterine Device (IUD),1970-01-01,2099-12-31,,37166976.0,SNOMED,1263416007,Procedure,0.6795734763145447,True,37166976,1263416007
116,0301040168,0.0,SUS,Preoperative Procedures Performed in the Healthcare Network - Supplementary,1970-01-01,2099-12-31,,42527886.0,LOINC,85064-4,Observation,0.3337270617485046,False,40295754,133858001
117,0301040176,0.0,SUS,Insertion of Etonogestrel-Releasing Subdermal Implant,1970-01-01,2099-12-31,,4231935.0,SNOMED,438455008,Procedure,0.7215857207775116,True,4231935,438455008
118,0301040184,0.0,SUS,Removal of Etonogestrel-Releasing Subdermal Implant,1970-01-01,2099-12-31,,40483594.0,SNOMED,442490009,Procedure,0.7826961725950241,True,40483594,442490009
119,0301050023,0.0,SUS,HOME CARE BY A MULTIDISCIPLINARY TEAM.,1970-01-01,2099-12-31,,44804895.0,SNOMED,782671000000103,Procedure,0.2874743938446045,True,44804895,782671000000103
120,0301050031,0.0,SUS,HOME CARE BY A MULTIDISCIPLINARY TEAM IN SPECIALIZED CARE,1970-01-01,2099-12-31,,4252366.0,SNOMED,408458006,Observation,0.2972720861434936,True,4252366,408458006
121,0301050040,0.0,SUS,MULTIDISCIPLINARY THERAPEUTIC HOME CARE IN HIV/AIDS (ADTM),1970-01-01,2099-12-31,,4172515.0,SNOMED,277132007,Procedure,0.3208454251289367,False,4252366,408458006
122,0301050139,0.0,SUS,ACTIVE SEARCH,1970-01-01,2099-12-31,,44817135.0,LOINC,75246-9,Observation,-0.1041351556777954,False,4076083,225211008
123,0301070156,0.0,SUS,MULTIDISCIPLINARY EVALUATION IN VISUAL IMPAIRMENT,1970-01-01,2099-12-31,,4193304.0,SNOMED,312384001,Procedure,0.2749618887901306,False,44802117,492361000000106
124,0301070210,0.0,SUS,Rehabilitation of Post-COVID-19 Patients,1970-01-01,2099-12-31,,44806184.0,SNOMED,790841000000106,Procedure,0.2620940208435058,False,4180248,52052004
125,0301070229,0.0,SUS,Cardiorespiratory Rehabilitation for Post-COVID-19 Patients,1970-01-01,2099-12-31,,4035793.0,SNOMED,15081005,Procedure,0.2196111679077148,False,44806184,790841000000106
126,0301070237,0.0,SUS,Telephysical Rehabilitation/Teletherapy,1970-01-01,2099-12-31,,1988345.0,LOINC,99479-8,Note,0.42092365026474,False,4032376,108305003
127,0301070245,0.0,SUS,Telerehabilitation for Visual Impairment,1970-01-01,2099-12-31,,4280818.0,SNOMED,65943000,Procedure,0.3806686997413635,True,4280818,65943000
128,0301070253,0.0,SUS,Teleaudiological Rehabilitation/Teletherapy for Hearing,1970-01-01,2099-12-31,,4030175.0,SNOMED,108250004,Procedure,0.4841816425323486,False,4235465,91193004
129,0301070261,0.0,SUS,Teleintellectual Rehabilitation/Teletherapy,1970-01-01,2099-12-31,,45765517.0,SNOMED,702474001,Procedure,0.22690349817276,False,4180248,52052004
130,0301070270,0.0,SUS,Team Matriculation for the Health Care of People with Disabilities at Other Levels of the Health Care Network,1970-01-01,2099-12-31,,46237708.0,LOINC,LA22081-6,Meas Value,-0.0046119689941406,False,38004298,
131,0301070288,0.0,SUS,Discharge Based on Achieved Therapeutic Objectives in Specialized Care,1970-01-01,2099-12-31,,1617236.0,LOINC,97842-9,Observation,0.5408494472503662,False,4140327,306404005
132,0301070296,0.0,SUS,EARLY STIMULATION RELATED TO NEURODEVELOPMENT IN SPECIALIZED CARE,1970-01-01,2099-12-31,,4043063.0,SNOMED,228529001,Procedure,0.1568711996078491,False,4194672,79206001
133,0301070300,0.0,SUS,CARE FOR FAMILY MEMBERS CAREGIVERS AND/OR COMPANIONS OF PERSONS WITH DISABILITIES IN SPECIALIZED REHABILITATION SERVICES,1970-01-01,2099-12-31,,4188839.0,SNOMED,413763001,Observation,0.2346315383911132,False,44811422,893221000000106
134,0301080062,0.0,SUS,INTENSIVE FOLLOW-UP FOR PATIENT IN MENTAL HEALTH,1970-01-01,2099-12-31,,4233614.0,SNOMED,405794005,Observation,0.3561829328536987,False,45878542,LA4235-3
135,0301080070,0.0,SUS,INTENSIVE FOLLOW-UP FOR ALCOHOL/DRUG USER,1970-01-01,2099-12-31,,4188025.0,SNOMED,414283008,Observation,0.2186691164970398,False,2618148,
136,0301080097,0.0,SUS,NON-INTENSIVE FOLLOW-UP OF ALCOHOL/DRUG USER PATIENT,1970-01-01,2099-12-31,,4188025.0,SNOMED,414283008,Observation,0.2236146926879882,False,2618105,
137,0301080127,0.0,SUS,SEMI-INTENSIVE FOLLOW-UP OF PATIENTS IN MENTAL HEALTH,1970-01-01,2099-12-31,,4230209.0,SNOMED,88848003,Procedure,0.3763747811317444,False,4237058,91310009
138,0301080135,0.0,SUS,SEMI-INTENSIVE FOLLOW-UP FOR ALCOHOL/DRUG USER,1970-01-01,2099-12-31,,3040238.0,LOINC,52103-9,Observation,0.2953588366508484,False,2618105,
139,0301080186,0.0,SUS,OVERNIGHT ACCOMMODATION FOR PATIENTS OF A PSYCHOSOCIAL CARE CENTER - ALCOHOL AND DRUGS III,1970-01-01,2099-12-31,,4295070.0,SNOMED,385860003,Procedure,0.234720766544342,True,4295070,385860003
